account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
f02c2653-ada5-5e19-84a4-7fd6384e4133,fd5db4ec-8f9b-557c-8a6d-032b2d1f1819,2019-11-03T05:38:49.930Z,active,672,1,13058
5b92cedd-1db0-5eb8-92d1-812c4f5b6822,b17fe0f1-c803-52f2-bccb-841e448da8d5,2019-08-24T00:07:45.680Z,active,7287,7,79229
50cc34bf-4fde-5b9f-9ccb-991a7ac745c1,bf1d7788-53f3-5800-849f-7c95bdee5fc4,2019-10-16T15:21:30.900Z,active,6306,1,63503
d3d1f939-c4c6-5a61-b8d5-fdcafd369481,9cd60405-a479-5e42-831a-8674e01fecb1,2019-06-27T19:14:27.730Z,active,8750,8,76466
6e05b15e-2668-5e01-a7e9-3d72e70ad310,b9e4b544-9c82-5348-8f68-f6f8adcac4c8,2019-06-16T13:45:52.390Z,active,7630,1,30619
1b90fa56-f41e-5fdd-b677-cf8fb8943295,7ad6aad3-548f-5dc5-94b1-b750069b1c7e,2019-09-16T00:37:44.830Z,active,767,3,82407
bad99a93-4208-5c4e-b0d2-26ba7a37dd7b,450f208e-9728-5c77-a3ee-06d94ba52cf8,2019-09-22T22:52:39.010Z,active,2061,6,77996
edd03da4-ce79-5993-91c9-8ddcb9dbf082,4a95cdbe-84e3-5570-9a2a-f0de232c3450,2019-01-17T20:47:07.220Z,active,602,3,4285
d536362f-ac8e-5d37-b836-6a071bb3e336,052c93b1-526f-56d7-a7c8-0306d0ed1cac,2019-01-02T07:19:58.730Z,active,3544,2,19710
68aa344c-1c63-5cef-bef4-27b3f4347dd7,0575485c-7f76-579f-a3f7-0534bd18d838,2019-02-15T11:24:22.650Z,active,8184,4,63262
36510523-5eed-53f9-a8b1-7f665fde41ef,6e367cd3-fd3a-53bf-9a4d-0e7c959e77f9,2019-10-01T16:43:31.960Z,active,4873,6,72929
b031e953-0041-5eb2-a3b6-57f93be38280,d2630e34-021e-5235-bf6a-a936415c37ea,2019-07-27T16:24:09.340Z,active,5134,7,56821
7b631c3d-4442-5f6b-84b7-8219fd8ae675,cd1aa5ac-ddf8-5a89-92f4-544021bb7625,2019-12-18T05:21:23.830Z,active,3745,8,8069
08f1eb93-dfe6-574e-ab6b-fb199fe19ba1,4e0cffe7-62f3-56c3-89ee-f05ade2d88a8,2019-12-07T13:02:44.200Z,active,781,0,91414
106a8a5d-7b77-547a-9ac0-90b548423d6c,8cbf8ad0-2fdb-55d1-8b41-caefb21eab6e,2019-04-26T15:34:19.420Z,active,3450,5,98719
faaa0b4d-b527-5645-ab6e-5ce3c4160ac3,cbfaf493-5e59-53f9-bc0f-eebce1a0a803,2019-02-24T22:26:12.910Z,active,5711,2,28229
e72a2f7d-25c4-5d78-ab94-39d52eec5b93,a32d1938-8836-5402-b3e9-b6c64b50fea5,2019-02-24T10:14:15.170Z,active,183,8,319
8ef26bdf-dbde-592c-872a-4490d099bfac,eb50b1dd-d5bc-5bd2-8d51-06dea45309dc,2019-11-09T20:07:22.320Z,active,1226,6,55565
245517b8-e7da-53d2-bfc6-972b2a218dee,6aa52d9e-1f90-5f41-a587-667abc043fea,2019-05-02T23:50:17.620Z,active,2421,4,17
9cb479ed-42e3-50cf-918e-83b1682bf804,8815889e-f85c-5a1b-9ac1-5d10b2037555,2019-06-15T07:36:32.950Z,active,889,8,67915
1d0ccfcd-68ff-5929-b7be-10ad57ffc235,85fc4a18-6d40-5cd8-abc1-a16d83b3b168,2019-04-14T00:19:07.480Z,active,9404,4,80989
3f135c3b-8d15-5034-8a6f-1ad8a545b795,2a0c40a9-6b17-55ed-adcb-a73e35f31052,2019-04-01T18:05:59.610Z,active,7828,6,755
6aafbf0a-59fd-54b4-a1d5-6c873b09fe7c,5ec1db9a-b46c-5705-aef0-dcb0cd0c5ac3,2019-03-22T18:19:14.990Z,active,2617,8,95851
6acbeaf6-b320-523b-b504-b51f4137f851,b2914de0-e2a9-56f1-8f46-dffbec58e20a,2019-11-03T00:32:48.350Z,active,1661,4,37383
5bbbf98d-627b-5e4c-8b99-220cdf0c74ab,cdb34e53-b0dc-5ce0-be38-c63b07717029,2019-08-02T21:04:53.730Z,active,5240,7,84506
943433a5-bdbe-5107-90a7-16ed5e6dfb26,e7f31ef8-1099-5184-881a-f5b0960818a2,2019-10-11T13:58:12.880Z,active,8838,9,31857
b91079ce-a851-5fe2-9421-4a1c48c82d2f,2d7d6b1a-45f6-52c2-9c2e-53165a2b1a99,2019-01-01T12:12:04.160Z,active,8831,1,544
30fc30e0-a77c-5fc5-8f46-e99ae5daef83,f50d1873-be26-51f7-919c-9ca6211d41ac,2019-03-03T08:20:13.040Z,active,6960,8,2448
2143ff17-a5fa-5bd8-96c2-4e6782ad2807,35924990-325c-5bb1-8eed-21ffa52c4ffc,2019-04-25T02:35:34.440Z,active,5554,6,88777
008572df-2b77-5d56-8a8f-8273f1768717,a549fe56-6986-5958-bfcc-2e882c32a600,2019-11-03T17:36:53.910Z,active,1122,1,21316
b7b5cccb-4d58-53c5-8635-2f70319b0570,ceb11c77-26fb-503b-ac14-26b3c4b3a1d4,2019-09-29T17:05:18.060Z,active,7507,2,95935
59cb7b7c-09cf-59d5-ba67-934c435c7c22,534c184d-fc0b-5e54-898f-a4fda8744b93,2019-01-05T11:14:31.910Z,active,1269,8,60991
28b8042e-8be9-5f2d-b927-9d72b4d7daf8,574e8c28-2013-513e-a248-c948f83151db,2019-06-25T04:05:03.120Z,active,6264,9,60054
ebc891f6-2e0a-53f4-b776-dec24147f6c8,74b3e96f-8b4f-5a1f-b2c0-3d9c400357e3,2019-07-06T05:09:30.180Z,active,3746,7,6132
a0c69bd7-81bc-5ba0-86af-ede7cda3941d,71b63fc9-5880-5d92-9806-04a5240aa9c2,2019-09-07T07:31:57.230Z,active,8720,3,35472
9852972b-f5b1-5ecb-84af-7c4aba8d0dbb,3fc00564-f642-592e-bbfa-bb1be9ea91d6,2019-10-24T03:02:03.990Z,active,9416,5,75652
8dc54427-8013-5847-a81b-64695e4c1c4a,f043e463-a43d-59da-9502-b6cd0f185ba1,2019-01-12T22:00:02.500Z,active,4686,2,381
b716dac0-cd99-5c33-bd85-132ec76aa404,916724f1-4543-5aae-9020-fe1d6c5d2245,2019-05-29T16:54:23.610Z,active,93,5,79864
88f0f214-77ce-55ee-8c87-619531217f6d,84621e0f-9b52-5a07-9583-e4260042ce0d,2019-08-08T08:45:39.740Z,active,2075,6,23604
e6ac8ee4-a1b2-572a-bbbe-d18096dfae94,316a6886-dded-5e63-aed7-ce51d28ac1d7,2019-08-09T06:43:13.270Z,active,8477,3,36539
dc10bd19-ab13-5aa6-b018-5103b8ec3526,a8f68e44-3259-5cc2-9931-49d62965b0c1,2019-10-26T20:07:50.700Z,active,3808,0,18125
e9b3b10d-886d-5a98-a4f3-2bffb389c444,2dd577e0-a434-525d-930c-a996c256e738,2019-07-05T06:12:46.950Z,active,9297,8,70037
0f6f4d67-59a0-572b-96a0-2b249c551c76,6142ff6b-c902-5f6d-a52f-bcb2fa3c5b14,2019-05-08T12:16:52.530Z,active,9645,7,77901
b855cc38-8897-5582-95e6-ca5a4725f60a,5fda2b44-9d4c-518f-8e56-6a1d5c5ed864,2019-08-19T14:09:28.250Z,active,9785,8,57775
7b7f23f5-2c72-5cda-b784-1c3390424a7d,9d8cf340-b316-5b66-b8bc-b6539dbefc8f,2019-09-18T00:51:23.930Z,active,6833,4,32488
0ea2dd82-4f60-58af-8cc1-964d08240486,481bb0cb-afd5-5d9a-9d76-f88c6e33fc80,2019-10-07T05:14:07.570Z,active,8422,4,25340
b8fa39bf-dd0c-53ed-b956-ed468b7f4ab8,3f890cc9-ce05-5357-ab0b-49f5e874e0e5,2019-07-24T18:17:32.540Z,active,1236,3,14830
35ed806c-f12b-58a6-aac5-03ea1a456afd,003891dc-c047-55c9-90ea-05ee14e4e766,2019-08-15T20:29:21.130Z,active,8291,8,46797
368027ca-273c-5840-9ed0-e9e666efc593,6b7f7b99-1eea-598d-b79f-b729467d9424,2019-08-23T17:59:35.010Z,active,8869,3,68642
aedd771e-42e0-535c-9bf6-c483cb7cfb34,8cde923c-bad1-587a-9fd2-baacb41a4d3e,2019-05-24T18:24:06.340Z,active,9661,4,46497
1d1dcbae-8ebc-5e9b-925d-ab5031be5730,3789c4ba-47b5-5084-b0fe-c69a7bdcc2e1,2019-07-16T10:23:34.610Z,active,173,3,46608
fd061d0b-2d8a-5afb-a360-bd92f7039c6d,88741868-8fa1-527a-8c2b-34a3ec2f8aab,2019-09-27T04:27:03.680Z,active,7822,8,62265
eb7ab838-9a6a-5e2b-a78c-8083835f34c1,83010750-189f-57f0-a342-8cf5b881f691,2019-09-19T07:42:42.470Z,active,9038,4,88601
c3ccb4ec-ec3d-5334-a055-331e633249f3,838b86a4-e4dc-546c-9bad-90771daee3d6,2019-12-28T12:58:37.690Z,active,4588,0,5187
584e00a8-4fc2-5044-9672-b2c3022aea71,20677e0c-3afc-51a8-8f54-08f9da17b88f,2019-08-15T03:21:44.400Z,active,6430,1,75004
381762ac-5f31-5d91-bdb1-3076aa4c9969,55574637-6211-592c-9c27-f6fdfab64602,2019-07-28T21:13:31.500Z,active,9801,3,10870
5de21ae1-6a55-5dfd-8522-ad0172bda6f3,4cef6a09-898c-5764-8162-aee3fd5897d6,2019-10-19T20:53:38.840Z,active,6372,5,53444
2f569d9b-99f7-59d6-a2e6-e9cb0482feec,ab900c11-7bd5-58a1-838c-69da0255dd92,2019-08-26T10:40:02.880Z,active,7324,9,66445
138f3132-b1f4-5a0a-9bd5-624a33b30bc5,973145fa-d5f0-52db-b5df-29f1dfcd06f3,2019-05-22T23:49:00.970Z,active,3132,1,20500
cf450454-f9ab-5a27-9c22-790bae2ec815,e1ec0985-f42b-5c35-bd6d-1d5bd5ac25ae,2019-02-24T09:47:53.890Z,active,6963,7,93689
461d1680-c8ae-5f52-98dc-f3ea248a9406,184305be-033b-5641-82d1-40af208a7b81,2019-08-21T07:02:50.900Z,active,7736,7,961
c744a1fc-389c-5588-a047-f205a2daf924,d27d98e4-f6d8-5831-9abf-7eb7489d761b,2019-10-05T12:02:08.340Z,active,2516,8,98439
4bbdcb68-c55e-57ee-a9f8-ec0b0df38464,782fb1e3-50f4-54e9-88e7-3ee166d41994,2019-03-23T12:43:39.400Z,active,8647,3,24675
0842acd4-68d4-5b54-87da-e0df49a0f613,fe216204-2da1-5ce3-9e2d-f45bd1fd5b27,2019-03-04T03:17:28.180Z,active,7292,9,9905
e6d5056b-d2e6-5ff8-9627-2d45ae7e481d,8f9d5294-6dbd-5e0e-a38e-021efc792de3,2019-01-07T06:31:54.290Z,active,4491,8,21867
6d88bfe2-065e-5f89-9bf7-5093f2d9002c,0845efa2-df7b-593a-b0f9-502ba4ba793a,2019-01-02T21:39:50.830Z,active,6828,7,53994
d7f640fd-08c7-5e83-99a2-709ddd2ee489,77fe5309-b1c1-581e-a3ff-3d563c28b9e5,2019-02-11T20:34:00.010Z,active,1826,2,53130
4073e8b9-cb73-5b56-92bb-ce55d29e6f7d,c3ff4a56-8fc3-5cf1-8c11-0598083a3aa6,2019-09-24T11:21:58.920Z,active,9681,9,6784
b37c4dc6-c3a4-5e04-a079-c6a44dd58a2e,62f6fd6e-a21a-58c2-8064-a9f57eddcee8,2019-09-03T11:33:11.620Z,active,1565,7,52530
0430f46d-e7db-54aa-aef7-e1e330d71e6d,5ccd9248-1f25-5efb-81c4-79eef8aebb70,2019-04-14T06:41:34.250Z,active,2798,8,92384
df069ceb-92d1-50bc-8a80-eea56c44e347,0febf667-796f-5892-961a-f07a19e10c32,2019-08-03T22:43:35.740Z,active,6503,7,54209
ea867f8e-ad44-5f4b-a442-6f829e256622,5d1a70fd-2968-5123-816c-fa240ab479d7,2019-08-10T16:18:14.970Z,active,5339,8,57824
487b6124-9ea0-501b-b069-592141114986,7036f8e3-c299-52f7-bc24-470c0ee8946f,2019-08-01T20:52:38.460Z,active,5539,5,26454
c1c10ae1-0b76-5911-9a77-eb04047b2e0c,b27bb2bf-567b-57c8-bdea-426df1e34a41,2019-06-02T20:40:06.130Z,active,3024,5,64280
f497c0d1-85db-5a67-afce-3d0a2ba2fb28,db4e850a-f6e7-5e2a-bb95-b0290c448dfc,2019-04-25T07:39:14.410Z,active,9174,0,78289
43c56c1b-1533-51bd-8440-33496fb9c231,be04e139-d6b7-5944-8707-ab0c9204661b,2019-02-23T21:24:18.770Z,active,9609,4,29719
92cc6ce4-1a39-5ea5-8368-2b035c725e8a,8545b4c6-d329-5df7-8c5d-cbf3047f1e90,2019-10-25T05:46:23.380Z,active,2664,4,77330
5647f8bf-ad8d-58c6-bacf-db9aaee9f14b,ecbeeaaf-34f6-5fd3-8c4c-9a78daf5f08d,2019-10-12T21:08:05.350Z,active,8976,1,44671
682a22ec-37a6-5cdd-b7db-c8afbb9282a4,3acf4615-45d9-5bc9-a1e4-4c5935602c34,2019-05-03T19:34:09.350Z,active,3020,6,13968
195ee0c6-c94f-5c96-9aac-afb715cef334,26f07b39-98f5-56d1-813c-4ff8d6237aac,2019-05-19T17:38:29.580Z,active,8950,7,40314
4392fad8-028d-5630-b385-54f60802aa2a,6b5e9be4-6950-5f5d-8f67-62ad30f161b2,2019-05-27T08:31:22.930Z,active,399,7,84353
75d1287e-624e-5679-8193-650d8d5b152b,c1e9bb2c-420d-5722-8a23-6c243d0ed97c,2019-05-12T22:29:35.540Z,active,1667,1,36247
74cd71e5-5faf-586c-908b-7770ac3a84d3,75c63d9b-374e-5958-81b8-c478a3e7a6bb,2019-11-16T21:53:23.280Z,active,6100,1,47030
ae299402-e107-5739-a3d8-2b0cf6469766,0e87fcdd-6bc8-5a86-98cb-408aa9f51d0d,2019-06-08T10:34:53.710Z,active,5573,5,73171
74a63bf2-e86c-5a63-94bc-478e9f61bb16,df755034-b57e-5cfb-a8f4-63f2eb29c335,2019-04-28T12:02:55.500Z,active,1124,8,43037
8b15f2e2-efb0-537c-a65c-141ce324667f,c378c913-4c32-5271-8f6d-05a6ad804b83,2019-06-10T14:38:13.970Z,active,1425,1,83103
adb1610a-20e7-51d1-8482-db97ace47b22,06c51087-13fc-5cca-8b2f-b8842a3fbc9c,2019-11-12T16:39:02.470Z,active,6957,6,4278
94f7ab59-9258-592e-9ee1-c936a728f263,328c18c6-4ea2-5a58-be2f-81a9d7047868,2019-05-27T19:00:24.060Z,active,3546,3,33921
6dc52fdc-ff4e-5589-af21-281ba3cef42b,fb7d8f42-b26b-5f68-9fcc-f9caa3fe9308,2019-07-28T01:11:10.340Z,active,4587,3,94884
420ddc86-a0c5-5d3f-a7a6-76a35b833fb7,3fb309ad-5ffc-5f20-8bd8-aee210479833,2019-06-20T13:47:26.130Z,active,4798,8,28892
98f91a20-4f6d-588c-aa3d-77cef65405f0,80a5f3e0-b88a-5d58-ae37-c7935a1b026b,2019-12-19T15:37:13.220Z,active,4164,6,36434
35f0a164-36d7-5e09-a3fa-1ff2ec795951,c22eaac0-e5ab-5d3a-a1c5-0717fa5709e6,2019-08-09T02:37:02.660Z,active,9582,2,61338
3a50a3b7-bedc-58f3-9aeb-f998a535f6db,8c2e1f77-39d7-5d0f-ac45-e450c1cb9045,2019-09-21T08:39:06.860Z,active,9062,1,34282
ba3659c5-4417-52b5-b5e9-964868b75314,36d4f025-cd39-5a7d-9549-5737480c24a6,2019-05-30T01:53:57.130Z,active,4813,9,8498
56448938-6575-5813-83df-18a8034a3975,e331a257-81ec-5bfd-9a24-18541185de93,2019-09-21T05:30:13.170Z,active,8741,7,46611
d64215aa-5a44-56f8-9990-119702afbd4d,35bc0f8b-0121-5e69-9c9a-4f613176c338,2019-11-02T22:35:57.040Z,active,7200,8,69602
87831451-b731-5e8f-8d0a-8273bec7b6b7,5c63a8b1-471e-5fdc-9289-5a42165e4888,2019-06-30T19:14:21.630Z,inactive,6354,5,73921
caa5df47-9abf-5488-b720-31a74d0bfaa4,e44195be-3c0c-5b8b-a743-785348faa5e6,2019-11-29T00:24:15.210Z,active,1285,9,99692
35aca6cb-bcff-5ac8-adc2-771ac6accd75,8599637e-d9a5-5b91-aa8e-05108f928e85,2019-07-15T11:18:33.030Z,active,7589,9,63042
12d7a549-d4ee-5e28-9e97-42f21b7e9b5f,95d2f319-d33e-5fba-a817-1418728d574d,2019-09-01T14:50:59.250Z,active,4100,1,2193
5e489081-89a5-589e-8afd-bd99e0524cf0,43c9d24a-920e-5860-8415-a0ef174ea52e,2019-11-29T21:56:54.560Z,active,8974,7,5214
385bfd83-119e-557e-bee9-a8f6b35f5554,c2692136-0f16-5263-9d43-0eb99c0b8aa1,2019-06-06T11:43:35.730Z,active,5760,6,57170
74d5a058-f3de-53e3-85e4-387d8503adab,1bc70aea-4246-56b9-b84f-e7711a53ad9a,2019-03-09T17:02:45.830Z,active,4695,9,1049
7dc77972-554a-5e1f-97cf-47e89acf02b2,7f4e00ee-63a5-5cf5-bcf8-cae76660efd3,2019-07-30T09:10:53.800Z,active,8244,6,40228
7452665a-c93b-5229-8580-0a2b122cacde,cffe82f3-bc6c-5a0b-b922-ed0ca1a3f5e9,2019-08-17T23:15:19.990Z,active,6695,2,58939
b2c7f668-55f4-588c-a7a1-10d817804ff5,7557eb4a-0985-5182-aa45-e3b7e64ceb54,2019-05-16T11:06:41.160Z,active,6321,3,49960
59ef5b0f-d138-502b-b6bf-3604b9b1c13b,adeebef0-1e9c-5880-8ff0-985504f8ed92,2019-02-18T01:49:13.350Z,active,8500,7,45413
49b7192e-b89d-57f9-9234-ef737ef60a2f,18270548-ca6d-5b5d-b356-041beea8aa91,2019-08-24T21:06:23.440Z,active,9787,0,23042
dd965437-097f-53e6-ba52-1c7b91ac38a6,f4c6309d-3aff-5191-bef2-c615d6ff0925,2019-04-09T04:26:52.520Z,active,894,7,89741
180e3e2a-660b-5ac0-8e1d-ae9356b20380,b8fa3a66-0c6f-59d4-9dfc-2dd6fdd982a2,2019-02-19T21:16:34.240Z,active,9230,7,44181
c03f06a3-5269-532f-aed5-0c673965393b,db4208a8-dd9e-5081-9f38-377329a14318,2019-08-31T08:02:25.340Z,active,3389,3,86804
71f92356-f006-5541-a850-f9c4196723c6,39ee16fb-e316-5041-96c3-5f567f5ccab0,2019-11-03T21:43:30.370Z,active,678,7,34181
d73e298e-735c-5b54-892b-345575485bbe,de1d25bd-ea8c-5f69-8b29-17defd2e4d1c,2019-09-06T02:25:58.980Z,active,3997,3,7427
afbae8f1-9bd1-5263-ad76-b73d46e483a4,f3120360-98e6-529f-a60a-1de6a96c3e80,2019-10-26T17:18:18.630Z,active,7707,7,61661
0e8d86b3-0acb-5c40-90a4-517ceaaf3ce3,d637b085-e2ca-5b84-a537-c74b167e02fa,2019-10-25T18:13:36.010Z,active,8489,9,14542
612d60d7-44c7-5f87-8269-b45d6bb98f50,f5ac0c65-2783-52c3-89ea-7cefdad3fa95,2019-08-29T16:24:48.860Z,active,2520,2,80855
b0e8dfed-bfdd-5aea-b28d-df6c96e1d0bb,1db719f8-5a76-5fba-89d3-7e890141dc51,2019-03-30T04:42:57.520Z,active,535,8,3173
5f942c56-2406-56a1-b206-f3e700879e87,ae7dbc15-97be-573c-b859-fee685f75b2a,2019-12-15T13:48:06.530Z,active,8358,9,47899
476faf87-083b-5073-a9ec-52c3e1776a94,41c02fe8-3af0-52eb-a1e6-b2922a7dbec5,2019-01-06T13:34:26.200Z,active,3949,4,18737
a3893cd8-ee6f-5214-9636-24e8093ef59d,08f9eaef-4fe9-59a7-aa7a-1d2e61196072,2019-09-27T03:56:45.050Z,active,3103,1,81965
646ad502-f355-58c4-9817-6344f049cc4e,82657bbd-75bb-5314-918d-76e30daa1265,2019-05-25T17:09:04.680Z,active,4471,9,83639
7e0593fb-ed0c-567f-b1b4-aa691837bffe,0e6db0b1-9333-5094-a0af-f56639ca4afe,2019-01-15T13:12:48.200Z,active,2302,0,39397
ca4f436d-db34-5b94-bec3-fd34ddab5bd8,4b145048-927f-55a1-977b-0a7166eb89d4,2019-11-20T03:53:13.530Z,active,5066,1,46243
6311d4cb-1386-544b-b30f-2a3d0d0f5d74,4afc6f6d-d412-5836-96a7-5af789b53ac7,2019-06-30T04:43:09.830Z,active,4500,6,50622
b8d5534c-330f-5570-8705-56ecdf0971ae,21d1a5a9-3df1-5438-af6e-5309f1ae8d5a,2019-10-24T19:03:55.880Z,active,3321,9,42578
c654ef3c-3b0f-5ef5-9379-5d276493b2ab,af97140c-695a-5bf8-85bf-3e59723dcfe9,2019-05-14T12:07:12.960Z,active,881,3,71189
98abaea5-aab1-52a3-9af3-84b5f1d91c0a,81bb361c-96fa-5816-af09-005606395f38,2019-11-02T19:32:03.240Z,active,8572,9,47763
c404743f-c5b9-56e5-bb1a-bd524534c17f,6f6ecd15-82e3-59ed-9c04-f70fa91f7c8e,2019-04-01T05:15:20.200Z,active,6318,7,61092
326cbaf2-1717-5dce-b5e8-ddd2535267bf,94ef95a7-d6c7-5546-8834-5c826365828f,2019-03-20T21:17:06.400Z,active,3838,2,27758
60edfa78-c88d-590f-9c54-0055c7072e54,17da8777-ef71-5559-90ad-a3afb0cbb854,2019-02-18T08:21:34.730Z,active,8422,6,39162
96a8509e-d173-5c53-96ef-4b4db9c75ac2,f5a66d00-4d5a-5282-bcc6-bc9666ea903c,2019-03-19T16:35:47.110Z,active,8446,1,79475
d7470c07-7141-577d-9911-b25eb68411df,25a21c98-4120-59c2-9d98-6fb33bb6b9c8,2019-09-11T17:12:21.110Z,active,1347,3,37439
6dda4e45-f2d0-578f-a6b1-93ac749f189e,c42ac700-50f8-5270-a297-0295b287e38c,2019-03-28T02:30:56.900Z,active,9868,6,39951
805aea5f-0c62-59ae-9fba-d358790f28e3,d76d6a56-6988-5c6a-958c-fc3c08a7ffbd,2019-09-14T20:12:01.480Z,active,3252,2,76173
270f15c9-fb2f-5711-9bf9-d8c4b3fc633b,01caa081-8c52-54cf-af4e-929b85b9ec41,2019-02-24T01:59:53.540Z,active,5660,3,23077
fcddbeb8-5cea-5d4c-9feb-655a624a5c4e,4b53239f-5589-5fb9-bc38-b83148ef8efc,2019-08-31T20:40:43.830Z,active,8708,6,70503
97a10487-a3b1-55b9-84ab-e85a8aba4e3c,4ca328c3-8b1d-593c-8fb2-872074e54bbb,2019-01-27T04:40:00.410Z,active,3650,8,82916
665aa63b-73a9-5383-82f4-dac9dfe4cabc,fe51fddd-f5db-5774-a60e-96fd8d32913c,2019-10-10T17:42:43.240Z,active,2056,8,82565
a7e5f850-5674-54be-8dbd-de7703adfcf1,2e4a2d16-6751-5ca3-9844-45e523ce8256,2019-03-20T11:19:28.920Z,active,1694,6,93084
110551a0-035a-5502-bb47-afbdd9caaff0,143b704d-69ce-5c2b-8d07-1b2ad8d6a5b0,2019-08-11T00:25:21.110Z,active,9231,4,29014
e27c3f11-b45f-5c54-a4c0-e4e5c9ec18ae,c8d8d002-e3fd-5a8e-991e-eb94f5044d12,2019-11-11T23:41:39.700Z,active,6704,1,93425
511ea518-0fd6-5d35-9a99-6d4778f6ff3b,6af2f527-494e-541a-903c-6d01f6fba85e,2019-05-02T03:27:56.810Z,active,5117,7,89001
035e380f-676b-530d-a230-78259a19c02b,f25aa67a-271c-5cb6-95e2-707a648e5812,2019-02-21T06:54:59.890Z,active,9880,2,39385
ad1054aa-eb39-5787-ab99-891240490c0f,c1b9ee2b-33bf-59b1-9fb2-fe4a94cc52da,2019-06-12T21:57:43.220Z,active,9139,1,22696
4b066ea6-c987-5bf8-8d6d-1a41242591b9,eca6d4d3-c743-5fe5-82e0-c6303b156137,2019-12-17T10:19:10.350Z,active,9867,8,90304
5c1ba380-cd09-5b24-9cfd-d70bfbd752fb,1941c969-78e9-55e3-89fd-fc8c6628caf0,2019-01-29T23:08:32.230Z,active,7894,6,45351
56b48d30-4d16-5a08-bc05-6926b3a111ff,6b345ec0-bb55-53cf-a90e-7ec73f71a683,2019-10-21T16:01:51.990Z,active,7399,2,38998
631fa68e-1e40-5d84-9d1a-9efac3df0de4,756af978-5571-5266-ac4e-71709bcc5563,2019-09-19T09:19:34.460Z,active,9994,1,85680
9ba14af1-ff32-5a92-a807-da23d24456a8,0ef93fc1-c11b-58a1-86f2-b5db3c711984,2019-01-27T19:37:58.630Z,active,7711,1,75547
c375ea91-a688-5524-bf43-1ef87d26a61b,472fd671-8541-5076-af60-11d4a018074b,2019-05-09T23:44:38.450Z,active,7106,2,13932
ac405f6f-1da8-5387-a7a0-6febdf19cefa,fdf200a3-0362-588b-8c89-b9e006989c93,2019-02-10T01:01:25.920Z,active,4838,2,55359
bb396e05-a73c-557c-915d-1d4699f4702d,cb8dbb5c-fa7c-5048-9b0c-5b2e6eef6c82,2019-10-09T21:19:52.730Z,active,9032,2,83639
8997e09a-558f-5ddc-8c6a-c6a5594461f1,b01e04e5-ec29-520d-a1fc-030c4c3cab78,2019-08-19T13:17:57.850Z,active,6587,9,24909
fb3194da-275d-5bc4-9d97-6b367a6cc93f,72b576a6-2bec-5c3e-8529-f41d19d9c05d,2019-03-16T15:14:43.080Z,active,7001,2,29352
2668fef8-6473-543f-83c8-e024dc83994b,9adf273d-ae2b-5bfb-b1cd-ec0f6c86c47e,2019-04-18T23:25:33.360Z,active,9525,9,72301
5d70b7a6-85f6-50e0-bcf0-d3c971697529,cea1a2d2-1bbe-5821-b0ef-45d6d5a8d570,2019-12-30T11:24:25.400Z,active,1831,0,37486
5d901238-e8d1-52c1-930d-90b58d88b576,99ada150-e92f-5dd8-91f1-3d62c70f2a3b,2019-07-15T02:54:47.980Z,active,8975,2,52356
05df9d2c-d416-53a3-b514-0d0897bef415,2ab5c180-44a9-5787-88db-a3ccef0e66c8,2019-07-24T06:17:07.870Z,active,3692,2,11492
4e9b7fd7-37a1-5ad8-a9a1-9934f16115e1,bf95c360-e48c-5c82-99ac-8c120f3c3d63,2019-11-13T05:12:55.550Z,active,1648,7,15138
d45bf782-a904-5ece-8191-6b405e59d02d,e035714b-4cc2-5977-a39d-b37d3127ea4a,2019-05-29T01:33:31.210Z,active,1998,8,77968
a0f994d2-13c2-5a9b-9ad9-e5a862516c67,347b8cec-e11b-538e-9268-73d45201c3ff,2019-06-20T00:17:15.580Z,active,783,6,81583
bbf83333-9d5d-5ff2-b2d6-0647c8ddf723,24d018ad-1d40-5f8f-ae12-8d031a69aa4b,2019-01-20T03:09:57.530Z,active,8112,7,46682
16337634-47e9-5dc8-85e4-2c61506d82bc,26aaf57a-47fc-5914-838e-4f75d7a6fa3e,2019-08-29T19:04:59.890Z,active,3750,8,36059
7e0b1e40-5bfc-52a6-bccd-4ed888f363d7,7fb08544-1fce-5ceb-918d-9ada2f733eac,2019-06-29T09:28:27.720Z,active,3765,1,69573
20d2ad0a-4a94-5a78-98cc-91b541d84aaa,5d5d42e2-9263-5922-b876-a40a39cf9654,2019-01-29T01:34:15.090Z,active,5794,6,70729
55fa81a1-6f1b-5039-b978-df6ecec44907,2e882a19-366a-51f1-bce5-a7c577f6b971,2019-05-25T01:14:29.030Z,active,6687,1,74446
01b393ad-4e25-5048-9048-860d260bbb0e,d7d0c5a9-0d50-5bf5-bace-e91808b39a02,2019-10-31T03:30:51.020Z,active,748,4,46016
123c0c3d-9cdc-59c0-a58d-a393648dcf44,7ce8520a-5fd4-54f1-b4c2-1c571f3f4d08,2019-03-03T17:37:49.030Z,active,9777,5,63412
f45ee329-7d77-55d3-b63d-b0aa72b07b8e,7742ae06-c8e4-5905-b660-925088432fbf,2019-08-09T15:31:45.010Z,active,1500,9,27691
bd3d2f69-0522-5ef2-948e-750d76aacfd2,20d90dca-cc12-562e-b1fc-71e1dd82cf55,2019-06-30T00:26:49.230Z,active,2387,2,78450
